ptp,rt,response,time_elapsed
sub_074,1464.5999999940395,,1477
sub_074,3418.4000000059605,,3433
sub_075,5415.300000000745,,5430
sub_075,2489.89999999851,,2495
sub_075,1823.300000000745,,1830
sub_075,1556.4000000022352,,1562
sub_075,1631.1000000014901,,1635
sub_075,2992.800000000745,,2998
sub_075,2995.7999999970198,,3001
sub_075,1982.3999999985099,,1990
sub_075,1663.300000000745,,1667
sub_075,1419.300000000745,,1424
sub_075,1899.3999999985099,,1910
sub_076,4013,,4018
sub_076,24950,,24954
sub_076,2214.300000000745,,2217
sub_076,2445.5,,2448
sub_076,2860.60000000149,,2864
sub_076,2096.60000000149,,2101
sub_076,1166,,1170
sub_076,2636.60000000149,,2641
sub_076,1763,,1766
sub_076,2932.2000000029802,,2936
sub_076,2120,,2124
sub_077,10959.400000000373,,11007
sub_077,3804,,3810
sub_077,2483.9000000003725,,2511
sub_077,1829.0999999996275,,1834
sub_077,2901,,2928
sub_077,2979.2999999998137,,2987
sub_077,1983.300000000745,,1991
sub_077,1524.8999999994412,,1528
sub_077,2063.2000000001863,,2070
sub_077,1225.7000000001863,,1232
sub_077,3526,,3572
sub_078,70750,I saw it after i zoomed out in the practice run. Since then i see all my feedback but even if i click close by and not on the object it says i am always incorrect.,70778
sub_078,3618.9000000059605,,3631
sub_078,51081,,51107
sub_078,91250.19999998808,,91282
sub_078,45301.09999999404,,45319
sub_078,1726.2999999821186,,1737
sub_078,1688.9000000059605,,1717
sub_078,1378.7999999821186,,1388
sub_078,1192,,1200
sub_078,2136.7999999821186,,2145
sub_078,4750.800000011921,,4760
sub_079,4908.60000038147,,4919
sub_079,4630.800000190735,,4638
sub_079,1806.5999994277954,,1814
sub_079,1724.1999998092651,,1731
sub_079,1464.6999998092651,,1471
sub_079,1159.5999994277954,,1171
sub_079,5732,,5753
sub_079,5378.89999961853,,5387
sub_079,1968.5999994277954,,1975
sub_079,1586.1000003814697,,1601
sub_079,2043.1000003814697,,2050
sub_080,2695.5,,2705
sub_080,11640.900000095367,,11650
sub_080,8443.099999904633,,8452
sub_080,2526.899999856949,,2536
sub_080,1157.2000000476837,,1166
sub_080,1958.2999999523163,,1967
sub_080,1111.2999999523163,,1119
sub_080,1209.5999999046326,,1217
sub_080,3453.7999999523163,,3461
sub_080,1088.2999999523163,,1097
sub_080,1466.5999999046326,,1475
sub_081,29671.299999999814,I encountered no technical difficulties.,29677
sub_081,24738.700000000186,,24744
sub_081,5400.299999999814,,5407
sub_081,1997.5,,2003
sub_081,1942.2999999998137,,1947
sub_081,14111.199999999255,,14117
sub_081,1638.5999999996275,,1644
sub_081,1481.7000000001863,,1488
sub_081,3221.5,,3228
sub_081,1280.0999999996275,,1286
sub_081,1895.9000000003725,,1901
sub_082,4942.600000023842,,4952
sub_082,5847.099999964237,,5853
sub_082,3455.899999976158,,3462
sub_082,94587.09999996424,,94592
sub_082,1165.8999999761581,,1171
sub_082,1081.5999999642372,,1087
sub_082,1068.8999999761581,,1074
sub_082,16601.30000001192,,16607
sub_082,1410.7999999523163,,1417
sub_082,4599.5,,4604
sub_082,12092.100000023842,,12097
sub_083,6136.399999976158,,6145
sub_083,4026.900000035763,,4033
sub_083,9008.100000023842,,9014
sub_083,2019.199999988079,,2022
sub_083,1607,,1611
sub_083,1355.7000000476837,,1360
sub_083,1389.9000000357628,,1394
sub_083,1910.9000000357628,,1916
sub_083,7816.900000035763,,7833
sub_083,78937.30000001192,,78946
sub_083,5168.200000047684,,5173
sub_084,3533.599999964237,,3542
sub_084,4306.900000035763,,4313
sub_084,2083.099999964237,,2090
sub_084,20039.899999976158,This is extremely difficult and much harder than the first one.,20044
sub_084,38348.30000001192,,38357
sub_084,43429.19999998808,"These images have a very small area - to get better than a 1/24 success rate, you might want to increase the image size on the grid.",43434
sub_084,2464,,2473
sub_084,2552.800000011921,,2563
sub_084,61977.80000001192,Please make these images larger on the grid. They are simply too small to be able to accurately click on.,61987
sub_084,2056.7999999523163,,2059
sub_084,1641.300000011921,,1648
sub_085,7143.39999999851,,7150
sub_085,2076.300000000745,,2079
sub_085,2271.10000000149,,2276
sub_085,7532.29999999702,,7536
sub_085,27822.5,,27826
sub_085,2287.39999999851,,2323
sub_085,2121.5,,2159
sub_085,2462.60000000149,,2487
sub_085,1854.199999999255,,1900
sub_085,2790.5,,2816
sub_085,14991.10000000149,,14996
