ptp,condition,hidden_pa_img_type,fminsearch_two_param_1,fminsearch_two_param_2,fminsearch_two_param_fval,fminsearch_two_param_exitflag,fminsearch_two_param_message,fminsearch_two_param_2_8_1,fminsearch_two_param_2_8_2,fminsearch_two_param_fval_2_8,fminsearch_two_param_exitflag_2_8,fminsearch_two_param_message_2_8,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_three_param_fval,fminsearch_three_param_exitflag,fminsearch_three_param_message,fminsearch_three_param_2_8_1,fminsearch_three_param_2_8_2,fminsearch_three_param_2_8_3,fminsearch_three_param_fval_2_8,fminsearch_three_param_exitflag_2_8,fminsearch_three_param_message_2_8,warnMsg,warnId,sse_two_param,intercept_two_param,learning_rate_two_param,logLik_two_param,AIC_two_param,BIC_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,logLik_three_param,AIC_three_param,BIC_three_param
sub_003,no_schema,all_pa,184.6699588801,0.778952181236659,2214.28390033896,1,,60.5806809385951,0.267444404269639,1322.03958732701,1,,111.454019695823,0.238950252677316,111.454019695098,9431.10295718857,1,,78.6936306495754,3.22468830372781,54.2114247290062,68.0455462137974,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,2214.28390033896,184.669958879642,0.77895218128797,-33.8444794375178,71.6889588750355,71.8478419583952,9431.10295718858,111.454019695823,0.238950252677316,7.25520976629923e-10,-39.6408154244148,85.2816308488296,85.5199554738691
sub_003,no_schema,far,106.810772107573,0.393072727271154,1273.42229740977,1,,56.5180132286809,0.230596401732391,906.318484083305,1,,115.9210900702,0.853879071899626,93.8914794896913,344.589261430664,1,,69.7074685856643,1.48271357140929,45.9701303670637,213.765761013585,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,1273.42229740955,106.810788952968,0.393072799664264,-31.631595209188,67.2631904183759,67.4220735017356,344.589261430664,115.9210900702,0.853879071899626,22.0296105805083,-26.403154743678,58.8063094873561,59.0446341123956
sub_003,no_schema,near,218.8956288417,1.86213923556681,8095.41076998685,1,,25.6202427097312,-0.0842457359967413,848.209574611898,1,,219.750939605776,36.0909243006767,186.290430576016,1067.7941274022,1,,25.0588615901496,0.00414178259184062,-682.035723735762,849.947572258376,1,,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,8095.41076998685,218.895628841699,1.86213923556693,-39.0299525328845,82.0599050657691,82.2187881491288,1067.7941274022,219.750939605776,36.0909243006767,33.4605090297592,-30.9271430442539,67.8542860885079,68.0926107135474
sub_003,random_loc,all_pa,126.862336464246,0.108132299905594,8310.53189801734,1,,89.8513839091079,0.0382204424594609,6310.94697746801,1,,160.240238485782,1.25692266641102,85.1997355635294,5578.00387057536,1,,123.262654969819,36.4931059251979,50.0610319445763,4425.12798117993,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,8310.53189801076,126.862302584664,0.108132202756261,-39.1348576700459,82.2697153400918,82.4285984234515,5578.00387057535,160.240238485782,1.25692266641102,75.0405029222531,-37.5400871472676,81.0801742945353,81.3184989195748
sub_003,random_loc,far,79.1784499891011,-0.0147142407780102,6580.68416570054,1,,70.4375471715521,-0.0456058273436774,5894.10560367742,1,,78.7942000429391,0.0425686127274063,-34.3595888723585,6578.05994929821,1,,61.2204859792371,0.359906568239613,-35.0719641889458,5578.43333117705,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,6580.68416568742,79.1784673071431,-0.0147140897572842,-38.2013180807677,80.4026361615354,80.5615192448951,6578.05994929821,78.7942000429391,0.0425686127274063,113.153788915298,-38.1997226601707,82.3994453203414,82.6377699453809
sub_003,random_loc,near,132.690678363349,0.0786679846000361,23410.7745703462,1,,85.8720759525379,-0.018786137479994,17801.4902721299,1,,187.044362998552,1.67415630720058,99.6964531531873,17227.0496685216,1,,85.3544271114213,0.0483269471557981,-42.4580581058965,17796.8187469794,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,23410.7745703401,132.690680116125,0.0786680792144514,-43.2775486872955,90.555097374591,90.7139804579507,17227.0496685216,187.044362998552,1.67415630720058,87.3479098453643,-42.0506864294022,90.1013728588044,90.3396974838439
sub_003,schema_c,all_pa,172.636652024556,0.303331542855511,2796.32755746195,1,,149.405286957524,0.387295444854684,1884.5134518167,1,,172.637010506168,0.303330851988784,172.637010505249,2796.32755806668,1,,150.358935354808,0.426493194101243,144.271894971583,1866.18385610771,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,2796.32755746193,172.636657927004,0.303331529359798,-34.777991093558,73.555982187116,73.7148652704757,2796.32755806667,172.637010506168,0.303330851988784,9.18930709303822e-10,-34.7779910944231,75.5559821888461,75.7943068138856
sub_003,schema_c,far,216.556304190182,0.226063510136271,13497.5541798764,1,,232.229373301171,0.350774875810189,5647.58267410718,1,,216.555606584491,0.226066628044418,216.555606584167,13497.5541926675,1,,232.248383781856,0.350797349746073,232.24838375467,5647.58316248091,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,13497.5541798736,216.556289418517,0.226063424707461,-41.0747972035249,86.1495944070497,86.3084774904094,13497.5541926675,216.555606584491,0.226066628044418,3.23893800668884e-10,-41.0747972073163,88.1495944146326,88.3879190396721
sub_003,schema_c,near,140.275004690264,0.336115100648409,3690.50779693239,1,,119.937689681859,0.450869086628531,3044.81237575718,1,,140.448904614501,0.342305282133634,139.31498540421,3689.82308102336,1,,122.86618746876,0.640017660105112,107.954123449003,2782.31897690151,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,3690.50779693193,140.275008024729,0.336115001026834,-35.8878194665632,75.7756389331263,75.934522016486,3689.82308102336,140.448904614501,0.342305282133634,1.13391921029051,-35.8870772603701,77.7741545207403,78.0124791457798
sub_003,schema_ic,all_pa,185.270694523682,0.412044983350501,6021.84567031298,1,,160.603637100672,0.845444094140781,4801.09512504227,1,,191.037420268521,0.592329630391442,168.50291042891,5278.9366883857,1,,170.332890295142,3.62285688093126,136.198937744052,151.929904841676,1,,"Iteration limit exceeded.  Returning results from final iteration.",stats:nlinfit:IterationLimitExceeded,6021.84567031256,185.270756626944,0.412045222930674,-37.846338423185,79.6926768463701,79.8515599297297,5278.93668838569,191.037420268521,0.592329630391442,22.5345098396112,-37.319661985495,80.6393239709899,80.8776485960294
