ptp,counterbalancing,condition,hidden_pa_img_row_number_across_blocks,mouse_error_mean,mouse_error_sd,mouse_error_n,border_dist_closest,hidden_pa_img_type
sub_130,cb1,schema_2_2,3,88.64540538004816,54.85592217294012,4,all,near_far_combined
sub_130,cb1,schema_2_2,4,24.090519769519055,6.966953204621604,4,all,near_far_combined
sub_130,cb1,schema_2_2,5,46.77310288610272,27.73211039613082,4,all,near_far_combined
sub_130,cb1,schema_2_2,6,61.80652955279,37.188872479517485,4,all,near_far_combined
sub_130,cb1,schema_2_2,7,42.93020272894601,38.43391938026604,4,all,near_far_combined
sub_130,cb1,schema_2_2,8,58.896561456236185,46.22071004008077,4,all,near_far_combined
sub_130,cb1,schema_4_2,1,145.59327898326174,32.61190522475582,4,all,near_far_combined
sub_130,cb1,schema_4_2,2,69.03068257576454,62.48933241588896,4,all,near_far_combined
sub_130,cb1,schema_4_2,3,89.29363658010453,84.0701374218625,4,all,near_far_combined
sub_130,cb1,schema_4_2,4,50.898859852276644,20.008115405515685,4,all,near_far_combined
sub_130,cb1,schema_4_2,5,87.56155125357776,27.180393908642543,4,all,near_far_combined
sub_130,cb1,schema_4_2,6,71.3889399252106,47.62508770180027,4,all,near_far_combined
sub_130,cb1,schema_4_2,7,70.04531235762265,66.61240018418377,4,all,near_far_combined
sub_130,cb1,schema_4_2,8,35.947736654500794,27.832586583302376,4,all,near_far_combined
sub_130,cb1,schema_4_4,1,221.31413803876018,62.22989207175963,4,all,near_far_combined
sub_130,cb1,schema_4_4,2,120.12141855146982,41.123621321491356,4,all,near_far_combined
sub_130,cb1,schema_4_4,3,122.40283741678705,74.61435106650485,4,all,near_far_combined
sub_130,cb1,schema_4_4,4,88.4966363336414,91.79965192632172,4,all,near_far_combined
sub_130,cb1,schema_4_4,5,49.23228302049252,29.24227204317697,4,all,near_far_combined
sub_130,cb1,schema_4_4,6,63.51270683618215,57.55853489404656,4,all,near_far_combined
sub_130,cb1,schema_4_4,7,93.8615837390086,54.93384301794105,4,all,near_far_combined
sub_130,cb1,schema_4_4,8,68.25950316643058,77.08695647980825,4,all,near_far_combined
sub_130,cb1,schema_6_0,1,249.30889280071304,73.04808404143782,4,all,near_far_combined
sub_130,cb1,schema_6_0,2,129.25908149339398,81.85023358925376,4,all,near_far_combined
sub_130,cb1,schema_6_0,3,167.6028813140218,81.28281675667577,4,all,near_far_combined
sub_130,cb1,schema_6_0,4,127.51312630012295,91.18872553346799,4,all,near_far_combined
sub_130,cb1,schema_6_0,5,90.2987850346177,48.82466299602622,4,all,near_far_combined
sub_130,cb1,schema_6_0,6,82.22668393865777,5.425240085400947,4,all,near_far_combined
sub_130,cb1,schema_6_0,7,87.00588915836764,50.358733024507835,4,all,near_far_combined
sub_130,cb1,schema_6_0,8,68.02829946223275,73.4634776826319,4,all,near_far_combined
sub_131,cb2,schema_2_2,1,186.15800916105337,88.79952211826709,4,all,near_far_combined
sub_131,cb2,schema_2_2,2,84.53171294594443,102.35018650348835,4,all,near_far_combined
sub_131,cb2,schema_2_2,3,57.30904136324674,49.43438971917181,4,all,near_far_combined
sub_131,cb2,schema_2_2,4,30.99001732923274,23.906963425262454,4,all,near_far_combined
sub_131,cb2,schema_2_2,5,76.36725025050976,62.79545302479462,4,all,near_far_combined
sub_131,cb2,schema_2_2,6,23.680770101938652,4.935277454630447,4,all,near_far_combined
sub_131,cb2,schema_2_2,7,47.031518132897254,30.834933169141994,4,all,near_far_combined
sub_131,cb2,schema_2_2,8,39.85835358247293,34.913470596843965,4,all,near_far_combined
sub_131,cb2,schema_4_2,1,180.60522640560146,75.5341239373455,4,all,near_far_combined
sub_131,cb2,schema_4_2,2,120.0982595555609,51.881709785744214,4,all,near_far_combined
sub_131,cb2,schema_4_2,3,96.51395688045473,68.53464477310298,4,all,near_far_combined
sub_131,cb2,schema_4_2,4,76.21318617336519,48.08682712736631,4,all,near_far_combined
sub_131,cb2,schema_4_2,5,74.20901854236722,82.91574205835566,4,all,near_far_combined
sub_131,cb2,schema_4_2,6,72.81235891396256,63.47250690909663,4,all,near_far_combined
sub_131,cb2,schema_4_2,7,31.435908090657186,30.655969103391204,4,all,near_far_combined
sub_131,cb2,schema_4_2,8,37.13279895714322,37.59077872203869,4,all,near_far_combined
sub_131,cb2,schema_4_4,1,236.9961279119003,81.86761616149182,4,all,near_far_combined
sub_131,cb2,schema_4_4,2,63.84104411241214,46.304783927713544,4,all,near_far_combined
sub_131,cb2,schema_4_4,3,58.86366840192099,26.570263589712958,4,all,near_far_combined
sub_131,cb2,schema_4_4,4,29.454570410167698,25.210055425166924,4,all,near_far_combined
sub_131,cb2,schema_4_4,5,32.72549521759597,43.38676117783419,4,all,near_far_combined
sub_131,cb2,schema_4_4,6,26.410613213738173,12.732419903925189,4,all,near_far_combined
sub_131,cb2,schema_4_4,7,25.441303022046178,11.942581924741539,4,all,near_far_combined
sub_131,cb2,schema_4_4,8,25.929427664499315,12.248616851946457,4,all,near_far_combined
sub_131,cb2,schema_6_0,1,171.2027161420234,103.54006856796151,4,all,near_far_combined
sub_131,cb2,schema_6_0,2,89.2301688729728,123.07052717825849,4,all,near_far_combined
sub_131,cb2,schema_6_0,3,30.32648423120537,9.987155838912257,4,all,near_far_combined
sub_131,cb2,schema_6_0,4,24.553819908794974,11.40559293702505,4,all,near_far_combined
sub_131,cb2,schema_6_0,5,27.55730724919753,8.453855817079832,4,all,near_far_combined
sub_131,cb2,schema_6_0,6,30.127341830382015,10.160747307520934,4,all,near_far_combined
sub_131,cb2,schema_6_0,7,30.226588855419596,6.935753579768848,4,all,near_far_combined
sub_131,cb2,schema_6_0,8,36.24401323861781,20.14901125939302,4,all,near_far_combined
sub_132,cb4,schema_2_2,1,47.71010041619023,29.98866522884829,4,all,near_far_combined
sub_132,cb4,schema_2_2,2,70.46117938799053,44.972113676252384,4,all,near_far_combined
sub_132,cb4,schema_2_2,3,87.6256858860258,85.78830591545248,4,all,near_far_combined
sub_132,cb4,schema_2_2,4,26.526914245726488,16.577160602418395,4,all,near_far_combined
sub_132,cb4,schema_2_2,5,30.54233216065584,25.556195519340623,4,all,near_far_combined
sub_132,cb4,schema_2_2,6,33.04898739017818,18.679323091331042,4,all,near_far_combined
sub_132,cb4,schema_2_2,7,38.20880912535922,15.96148332082673,4,all,near_far_combined
sub_132,cb4,schema_2_2,8,30.877349610763687,10.687377329889554,4,all,near_far_combined
sub_132,cb4,schema_4_2,1,105.84970596224903,40.82615854909033,4,all,near_far_combined
sub_132,cb4,schema_4_2,2,80.30275525180676,42.244301077890476,4,all,near_far_combined
sub_132,cb4,schema_4_2,3,47.49288504739411,17.66040915253403,4,all,near_far_combined
sub_132,cb4,schema_4_2,4,53.641238158440004,32.36526275768908,4,all,near_far_combined
sub_132,cb4,schema_4_2,5,81.08173720191353,58.8755021042539,4,all,near_far_combined
sub_132,cb4,schema_4_2,6,24.082288398297525,9.116712525349342,4,all,near_far_combined
sub_132,cb4,schema_4_2,7,36.54020695662947,27.6463968542704,4,all,near_far_combined
sub_132,cb4,schema_4_2,8,24.041676762116968,15.764427663447723,4,all,near_far_combined
sub_132,cb4,schema_4_4,1,119.59745099236176,44.07326317371574,4,all,near_far_combined
sub_132,cb4,schema_4_4,2,83.93973792962747,66.69626279577464,4,all,near_far_combined
sub_132,cb4,schema_4_4,3,94.91773361937618,68.51126967894868,4,all,near_far_combined
sub_132,cb4,schema_4_4,4,30.46036636277425,20.714109844922913,4,all,near_far_combined
sub_132,cb4,schema_4_4,5,30.074077538532052,9.355680656616427,4,all,near_far_combined
sub_132,cb4,schema_4_4,6,48.242120862589836,10.331330820009127,4,all,near_far_combined
sub_132,cb4,schema_4_4,7,40.07284840886263,46.74891174284729,4,all,near_far_combined
sub_132,cb4,schema_4_4,8,65.65954976966734,58.095314102483414,4,all,near_far_combined
sub_132,cb4,schema_6_0,1,89.61277904288677,62.610499292519705,4,all,near_far_combined
sub_132,cb4,schema_6_0,2,84.0131942920785,20.351989259846214,4,all,near_far_combined
sub_132,cb4,schema_6_0,3,91.77588694515865,48.78771690651468,4,all,near_far_combined
sub_132,cb4,schema_6_0,4,49.381349460650966,27.307474330379943,4,all,near_far_combined
sub_132,cb4,schema_6_0,5,89.46562179576662,46.22818261234229,4,all,near_far_combined
sub_132,cb4,schema_6_0,6,46.44499595062964,17.246577590126858,4,all,near_far_combined
sub_132,cb4,schema_6_0,7,28.227678122285816,10.894213485933998,4,all,near_far_combined
sub_132,cb4,schema_6_0,8,25.973676330753985,10.21789015393643,4,all,near_far_combined
sub_133,cb1,schema_2_2,1,155.19767627461763,84.73394260756969,4,all,near_far_combined
sub_133,cb1,schema_2_2,2,35.82884395803605,31.040239266451255,4,all,near_far_combined
sub_133,cb1,schema_2_2,3,86.19606068671479,58.262261118730855,4,all,near_far_combined
sub_133,cb1,schema_2_2,4,49.90240296813892,48.56975846022822,4,all,near_far_combined
sub_133,cb1,schema_2_2,5,72.79591118450686,82.9275672558134,4,all,near_far_combined
sub_133,cb1,schema_2_2,6,78.70453309267259,58.71079218306869,4,all,near_far_combined
sub_133,cb1,schema_2_2,7,61.30495873869589,63.3317485147852,4,all,near_far_combined
sub_133,cb1,schema_2_2,8,55.79977529187921,40.507564244784206,4,all,near_far_combined
sub_133,cb1,schema_4_2,1,149.8414646836917,113.41765709726671,4,all,near_far_combined
sub_133,cb1,schema_4_2,2,101.00932173809996,103.04669559080429,4,all,near_far_combined
sub_133,cb1,schema_4_2,3,42.430828287354885,50.22529151039226,4,all,near_far_combined
sub_133,cb1,schema_4_2,4,63.609321438031536,78.43106954153725,4,all,near_far_combined
sub_133,cb1,schema_4_2,5,64.41770781403683,85.59906158647836,4,all,near_far_combined
sub_133,cb1,schema_4_2,6,95.75153190465785,85.47756479242665,4,all,near_far_combined
sub_133,cb1,schema_4_2,7,109.90669334125693,122.43427643526311,4,all,near_far_combined
sub_133,cb1,schema_4_2,8,124.8024028772881,142.14263689774899,4,all,near_far_combined
sub_133,cb1,schema_4_4,1,132.10556500329318,75.16551213366274,4,all,near_far_combined
sub_133,cb1,schema_4_4,2,83.64107408881662,91.8246197712085,4,all,near_far_combined
sub_133,cb1,schema_4_4,3,116.420051983075,73.24343934746453,4,all,near_far_combined
sub_133,cb1,schema_4_4,4,86.86118733436463,42.907586360154475,4,all,near_far_combined
sub_133,cb1,schema_4_4,5,88.83626888569171,58.789809375381346,4,all,near_far_combined
sub_133,cb1,schema_4_4,6,95.74821557057854,63.73790106758765,4,all,near_far_combined
sub_133,cb1,schema_4_4,7,87.02566166137751,104.80667036962625,4,all,near_far_combined
sub_133,cb1,schema_4_4,8,75.49518255881678,52.76845822078945,4,all,near_far_combined
sub_133,cb1,schema_6_0,1,247.72172609101435,53.81215117819319,4,all,near_far_combined
sub_133,cb1,schema_6_0,2,127.57182360915743,119.78925287806997,4,all,near_far_combined
sub_133,cb1,schema_6_0,3,167.421611088685,134.68151703209162,4,all,near_far_combined
sub_133,cb1,schema_6_0,4,102.51128281539675,85.3624656206057,4,all,near_far_combined
sub_133,cb1,schema_6_0,5,58.296224485127304,70.9614446288473,4,all,near_far_combined
sub_133,cb1,schema_6_0,6,46.62632347708849,36.43341982008615,4,all,near_far_combined
sub_133,cb1,schema_6_0,7,46.44942667977755,30.012206948729986,4,all,near_far_combined
sub_133,cb1,schema_6_0,8,35.67477193280203,25.75766305710822,4,all,near_far_combined
sub_134,cb3,schema_2_2,1,102.04143536658326,38.627865797091516,4,all,near_far_combined
sub_134,cb3,schema_2_2,2,74.43319299084165,125.89690746077017,4,all,near_far_combined
sub_134,cb3,schema_2_2,3,81.51643131847108,74.49133590606054,4,all,near_far_combined
sub_134,cb3,schema_2_2,4,15.889464034025924,10.392868639124202,4,all,near_far_combined
sub_134,cb3,schema_2_2,5,13.426733419847444,6.182094264731937,4,all,near_far_combined
sub_134,cb3,schema_2_2,6,24.296343751123384,7.879930120537838,4,all,near_far_combined
sub_134,cb3,schema_2_2,7,19.09693710272018,10.373859744307408,4,all,near_far_combined
sub_134,cb3,schema_2_2,8,18.950742638861485,13.386091774861637,4,all,near_far_combined
sub_134,cb3,schema_4_2,1,180.5156603568442,79.37704811961326,4,all,near_far_combined
sub_134,cb3,schema_4_2,2,93.0079869526354,15.966507057941913,4,all,near_far_combined
sub_134,cb3,schema_4_2,3,132.14383299038687,52.81905298991795,4,all,near_far_combined
sub_134,cb3,schema_4_2,4,81.86818518818734,60.42145621163966,4,all,near_far_combined
sub_134,cb3,schema_4_2,5,47.642803819182845,42.824043354980454,4,all,near_far_combined
sub_134,cb3,schema_4_2,6,40.88451737785784,27.99906758990084,4,all,near_far_combined
sub_134,cb3,schema_4_2,7,34.840422037130445,32.19762185793051,4,all,near_far_combined
sub_134,cb3,schema_4_2,8,29.46926623691873,25.985544735812383,4,all,near_far_combined
sub_134,cb3,schema_4_4,1,201.71367741804593,107.686834008135,4,all,near_far_combined
sub_134,cb3,schema_4_4,2,95.86287680438177,46.433792254077595,4,all,near_far_combined
sub_134,cb3,schema_4_4,3,105.21260159681022,92.40097563889026,4,all,near_far_combined
sub_134,cb3,schema_4_4,4,57.42561449619167,36.79674344771983,4,all,near_far_combined
sub_134,cb3,schema_4_4,5,80.83085535613688,55.83802900865422,4,all,near_far_combined
sub_134,cb3,schema_4_4,6,114.09094163668489,77.13271070467027,4,all,near_far_combined
sub_134,cb3,schema_4_4,7,62.45329200314388,18.54808328261907,4,all,near_far_combined
sub_134,cb3,schema_4_4,8,70.81450072939396,46.473639261132746,4,all,near_far_combined
sub_134,cb3,schema_6_0,1,162.10462399294238,62.61388191112977,4,all,near_far_combined
sub_134,cb3,schema_6_0,2,47.62570849223404,20.945006691863405,4,all,near_far_combined
sub_134,cb3,schema_6_0,3,112.60451697193437,58.13926422417413,4,all,near_far_combined
sub_134,cb3,schema_6_0,4,44.54986211236802,37.069681316296425,4,all,near_far_combined
sub_134,cb3,schema_6_0,5,29.093611798020397,14.222414688324173,4,all,near_far_combined
sub_134,cb3,schema_6_0,6,21.110186402147004,11.81554377055997,4,all,near_far_combined
sub_134,cb3,schema_6_0,7,21.51649275094774,10.546466822420967,4,all,near_far_combined
sub_134,cb3,schema_6_0,8,43.00675394475864,15.020417371648653,4,all,near_far_combined
sub_135,cb1,schema_2_2,1,151.25364782100831,31.483723754400007,4,all,near_far_combined
sub_135,cb1,schema_2_2,2,73.90350078872135,55.53431007243007,4,all,near_far_combined
sub_135,cb1,schema_2_2,3,72.21196006194288,40.804780674709306,4,all,near_far_combined
sub_135,cb1,schema_2_2,4,87.5248782070759,41.3213374272207,4,all,near_far_combined
sub_135,cb1,schema_2_2,5,77.42286651755053,53.64018809561468,4,all,near_far_combined
sub_135,cb1,schema_2_2,6,77.91768168408528,64.95212153293328,4,all,near_far_combined
sub_135,cb1,schema_2_2,7,32.9211802430328,14.939602756873525,4,all,near_far_combined
sub_135,cb1,schema_2_2,8,32.59233498039,5.12470750003789,4,all,near_far_combined
sub_135,cb1,schema_4_2,1,151.57215337394993,71.85231374978135,4,all,near_far_combined
sub_135,cb1,schema_4_2,2,47.99598492374002,39.67995363764237,4,all,near_far_combined
sub_135,cb1,schema_4_2,3,53.231379121337746,18.74905203930314,4,all,near_far_combined
sub_135,cb1,schema_4_2,4,38.637841077241106,32.99906064226324,4,all,near_far_combined
sub_135,cb1,schema_4_2,5,31.84745461846584,7.879770503318289,4,all,near_far_combined
sub_135,cb1,schema_4_2,6,32.923982805341424,11.491503015854638,4,all,near_far_combined
sub_135,cb1,schema_4_2,7,17.25720314559671,6.750753244942074,4,all,near_far_combined
sub_135,cb1,schema_4_2,8,48.204018147696004,31.791384290040583,4,all,near_far_combined
sub_135,cb1,schema_4_4,1,192.4767314993752,58.45216364549095,4,all,near_far_combined
sub_135,cb1,schema_4_4,2,108.30820010501066,75.36209773884997,4,all,near_far_combined
sub_135,cb1,schema_4_4,3,51.624036476432444,14.06321410948834,4,all,near_far_combined
sub_135,cb1,schema_4_4,4,117.13421378654978,78.47604745329507,4,all,near_far_combined
sub_135,cb1,schema_4_4,5,95.55623556185705,50.52864467387317,4,all,near_far_combined
sub_135,cb1,schema_4_4,6,38.630114343416835,21.22160979996734,4,all,near_far_combined
sub_135,cb1,schema_4_4,7,39.36590311567251,22.98561718262088,4,all,near_far_combined
sub_135,cb1,schema_4_4,8,39.12594407575691,23.292996389981095,4,all,near_far_combined
sub_135,cb1,schema_6_0,1,224.97765087870425,46.36433811446037,4,all,near_far_combined
sub_135,cb1,schema_6_0,2,103.96670719296394,36.54671352204171,4,all,near_far_combined
sub_135,cb1,schema_6_0,3,53.952669929925285,40.85630767583183,4,all,near_far_combined
sub_135,cb1,schema_6_0,4,94.58994933102638,68.45917595714012,4,all,near_far_combined
sub_135,cb1,schema_6_0,5,37.65873457592628,15.34677454207995,4,all,near_far_combined
sub_135,cb1,schema_6_0,6,89.5042224924902,93.37734736011693,4,all,near_far_combined
sub_135,cb1,schema_6_0,7,49.77739930720578,52.66070473063042,4,all,near_far_combined
sub_135,cb1,schema_6_0,8,35.84820482978842,15.71551349148032,4,all,near_far_combined
sub_136,cb3,schema_2_2,1,97.94647853476067,56.858349137151684,4,all,near_far_combined
sub_136,cb3,schema_2_2,2,131.7935667546212,61.113104405217065,4,all,near_far_combined
sub_136,cb3,schema_2_2,3,37.249333165524625,14.725766891665732,4,all,near_far_combined
sub_136,cb3,schema_2_2,4,31.324745362588423,17.80958055489636,4,all,near_far_combined
sub_136,cb3,schema_2_2,5,34.55922688749257,25.057647797983016,4,all,near_far_combined
sub_136,cb3,schema_2_2,6,38.16571883546946,19.956578195636077,4,all,near_far_combined
sub_136,cb3,schema_2_2,7,14.15390748669827,4.6725404646007265,4,all,near_far_combined
sub_136,cb3,schema_2_2,8,18.028916764710928,4.675360785099829,4,all,near_far_combined
sub_136,cb3,schema_4_2,1,219.17675167534023,41.151704505652205,4,all,near_far_combined
sub_136,cb3,schema_4_2,2,64.7297697612438,68.173920973253,4,all,near_far_combined
sub_136,cb3,schema_4_2,3,55.95648215286644,59.0674207680353,4,all,near_far_combined
sub_136,cb3,schema_4_2,4,52.63124822140348,53.81610769897991,4,all,near_far_combined
sub_136,cb3,schema_4_2,5,47.470312890374544,39.37403629439213,4,all,near_far_combined
sub_136,cb3,schema_4_2,6,32.13201089192712,9.864534625631839,4,all,near_far_combined
sub_136,cb3,schema_4_2,7,31.201967814763034,9.41369470368443,4,all,near_far_combined
sub_136,cb3,schema_4_2,8,28.274383221959738,13.910209256125631,4,all,near_far_combined
sub_136,cb3,schema_4_4,1,180.65155933724884,58.35247941621217,4,all,near_far_combined
sub_136,cb3,schema_4_4,2,84.26141680948088,97.12312726639367,4,all,near_far_combined
sub_136,cb3,schema_4_4,3,60.06063146082496,71.81414541505598,4,all,near_far_combined
sub_136,cb3,schema_4_4,4,18.356593879347937,14.723624390428986,4,all,near_far_combined
sub_136,cb3,schema_4_4,5,12.927354780983629,5.111180373875862,4,all,near_far_combined
sub_136,cb3,schema_4_4,6,25.938879428413383,12.791668994173437,4,all,near_far_combined
sub_136,cb3,schema_4_4,7,20.946011056130395,9.386772329940598,4,all,near_far_combined
sub_136,cb3,schema_4_4,8,20.299120240385857,19.357084154059216,4,all,near_far_combined
sub_136,cb3,schema_6_0,1,188.50916211416975,55.41612508500425,4,all,near_far_combined
sub_136,cb3,schema_6_0,2,82.11735265000856,100.68820801492826,4,all,near_far_combined
sub_136,cb3,schema_6_0,3,20.70193583224918,16.84513194709982,4,all,near_far_combined
sub_136,cb3,schema_6_0,4,35.592929659741024,25.21333803897434,4,all,near_far_combined
sub_136,cb3,schema_6_0,5,26.776452083083058,8.567476390888341,4,all,near_far_combined
sub_136,cb3,schema_6_0,6,19.221942347154048,7.107771084444661,4,all,near_far_combined
sub_136,cb3,schema_6_0,7,15.24669198621595,11.33541880810898,4,all,near_far_combined
sub_136,cb3,schema_6_0,8,20.835346013851037,5.309191736610067,4,all,near_far_combined
sub_137,cb4,schema_2_2,1,112.20461714919688,41.36137426236574,4,all,near_far_combined
sub_137,cb4,schema_2_2,2,66.97745377326756,17.4536782198394,4,all,near_far_combined
sub_137,cb4,schema_2_2,3,39.08841011426446,24.15541690430348,4,all,near_far_combined
sub_137,cb4,schema_2_2,4,32.1980015395099,19.51244800080818,4,all,near_far_combined
sub_137,cb4,schema_2_2,5,33.23766557901919,16.092469806662066,4,all,near_far_combined
sub_137,cb4,schema_2_2,6,18.724477049783914,9.923585001639974,4,all,near_far_combined
sub_137,cb4,schema_2_2,7,16.697327039193738,15.94935785009016,4,all,near_far_combined
sub_137,cb4,schema_2_2,8,22.605729050556498,14.310357116172463,4,all,near_far_combined
sub_137,cb4,schema_4_2,1,157.7300511780143,53.29416758120921,4,all,near_far_combined
sub_137,cb4,schema_4_2,2,124.19473336722011,110.71912071525625,4,all,near_far_combined
sub_137,cb4,schema_4_2,3,31.241494730132793,17.86136637276467,4,all,near_far_combined
sub_137,cb4,schema_4_2,4,21.13694537951604,12.742904605084792,4,all,near_far_combined
sub_137,cb4,schema_4_2,5,23.602508168331596,25.995624668095004,4,all,near_far_combined
sub_137,cb4,schema_4_2,6,67.39987317109022,83.2378058318091,4,all,near_far_combined
sub_137,cb4,schema_4_2,7,32.2742095661858,22.06772132179887,4,all,near_far_combined
sub_137,cb4,schema_4_2,8,54.57298870384522,44.7765777731244,4,all,near_far_combined
sub_137,cb4,schema_4_4,1,184.859421344314,67.28639872950573,4,all,near_far_combined
sub_137,cb4,schema_4_4,2,131.90389485226018,103.82638929513077,4,all,near_far_combined
sub_137,cb4,schema_4_4,3,156.7918815642891,78.16825363299412,4,all,near_far_combined
sub_137,cb4,schema_4_4,4,117.19110273341357,49.98778479616324,4,all,near_far_combined
sub_137,cb4,schema_4_4,5,162.06530548145741,29.99721119139864,4,all,near_far_combined
sub_137,cb4,schema_4_4,6,77.35890725223854,45.49153584618711,4,all,near_far_combined
sub_137,cb4,schema_4_4,7,113.06665221341281,75.66346460915197,4,all,near_far_combined
sub_137,cb4,schema_4_4,8,95.79376132214578,70.55903330545195,4,all,near_far_combined
sub_137,cb4,schema_6_0,1,172.5559418005577,67.90147132246533,4,all,near_far_combined
sub_137,cb4,schema_6_0,2,76.32395631216588,56.0165016687919,4,all,near_far_combined
sub_137,cb4,schema_6_0,3,36.661027167769866,17.116444081571792,4,all,near_far_combined
sub_137,cb4,schema_6_0,4,26.128529731279617,13.269923540386493,4,all,near_far_combined
sub_137,cb4,schema_6_0,5,39.06930237106493,12.301254338884345,4,all,near_far_combined
sub_137,cb4,schema_6_0,6,24.436489831777504,16.99928047283473,4,all,near_far_combined
sub_137,cb4,schema_6_0,7,29.15056513749507,16.630523740351556,4,all,near_far_combined
sub_137,cb4,schema_6_0,8,32.65998930776663,8.293097423818596,4,all,near_far_combined
sub_138,cb1,schema_2_2,1,192.50196586988898,46.93418480752772,4,all,near_far_combined
sub_138,cb1,schema_2_2,2,121.28009310211051,92.93252472488766,4,all,near_far_combined
sub_138,cb1,schema_2_2,3,81.32874264502871,46.062866445730535,4,all,near_far_combined
sub_138,cb1,schema_2_2,4,46.109057971176696,22.32863370555822,4,all,near_far_combined
sub_138,cb1,schema_2_2,5,55.0570803360391,21.16790445189179,4,all,near_far_combined
sub_138,cb1,schema_2_2,6,59.30928531229925,49.29301381278909,4,all,near_far_combined
sub_138,cb1,schema_2_2,7,33.130032906332964,33.66449120108871,4,all,near_far_combined
sub_138,cb1,schema_2_2,8,74.76886272397086,55.310998729268306,4,all,near_far_combined
sub_138,cb1,schema_4_2,1,212.79930222373304,29.47467707833185,4,all,near_far_combined
sub_138,cb1,schema_4_2,2,81.99228616211141,48.18003624163042,4,all,near_far_combined
sub_138,cb1,schema_4_2,3,48.08106653497278,40.04220816400607,4,all,near_far_combined
sub_138,cb1,schema_4_2,4,47.36750099869781,17.636114545319682,4,all,near_far_combined
sub_138,cb1,schema_4_2,5,61.66083947322141,41.071846836311224,4,all,near_far_combined
sub_138,cb1,schema_4_2,6,47.8684340347754,42.35029441500679,4,all,near_far_combined
sub_138,cb1,schema_4_2,7,31.7375891132592,4.45484158332802,4,all,near_far_combined
sub_138,cb1,schema_4_2,8,34.68653993964004,10.217067961869773,4,all,near_far_combined
sub_138,cb1,schema_4_4,1,88.15002992457943,33.677618648262765,4,all,near_far_combined
sub_138,cb1,schema_4_4,2,127.5240828026933,74.18760488420844,4,all,near_far_combined
sub_138,cb1,schema_4_4,3,78.61569638347953,38.45246768575724,4,all,near_far_combined
sub_138,cb1,schema_4_4,4,26.311736107480385,6.008305229474243,4,all,near_far_combined
sub_138,cb1,schema_4_4,5,90.6488009862426,36.14570112297581,4,all,near_far_combined
sub_138,cb1,schema_4_4,6,27.633463634380718,14.352666890480261,4,all,near_far_combined
sub_138,cb1,schema_4_4,7,26.56832379589545,11.325894549407744,4,all,near_far_combined
sub_138,cb1,schema_4_4,8,44.77916935885066,45.40882765630099,4,all,near_far_combined
sub_138,cb1,schema_6_0,1,148.1582135189462,57.25489686811556,4,all,near_far_combined
sub_138,cb1,schema_6_0,2,104.72876867124174,43.35937219935373,4,all,near_far_combined
sub_138,cb1,schema_6_0,3,97.42417918023095,103.53594383974668,4,all,near_far_combined
sub_138,cb1,schema_6_0,4,49.41184320046806,32.64723650554918,4,all,near_far_combined
sub_138,cb1,schema_6_0,5,27.348270980633558,13.079577000793115,4,all,near_far_combined
sub_138,cb1,schema_6_0,6,46.62214782738407,36.6495140625435,4,all,near_far_combined
sub_138,cb1,schema_6_0,7,67.9848370893682,33.48755351602192,4,all,near_far_combined
sub_138,cb1,schema_6_0,8,39.215503645357735,22.62371035979078,4,all,near_far_combined
sub_139,cb3,schema_2_2,1,193.91644604127265,60.61917376132376,4,all,near_far_combined
sub_139,cb3,schema_2_2,2,39.53334061891093,15.327354889314053,4,all,near_far_combined
sub_139,cb3,schema_2_2,3,26.929304357599214,17.327091871026408,4,all,near_far_combined
sub_139,cb3,schema_2_2,4,19.032762100099006,7.80917797251773,4,all,near_far_combined
sub_139,cb3,schema_2_2,5,52.379463810204825,45.17785525693607,4,all,near_far_combined
sub_139,cb3,schema_2_2,6,29.774975770019278,18.250921353141642,4,all,near_far_combined
sub_139,cb3,schema_2_2,7,15.84487134689446,13.770665518128865,4,all,near_far_combined
sub_139,cb3,schema_2_2,8,18.892379012254832,11.216016969427367,4,all,near_far_combined
sub_139,cb3,schema_4_2,1,199.87126941905638,49.80023556741266,4,all,near_far_combined
sub_139,cb3,schema_4_2,2,149.56648439016502,60.937048867748715,4,all,near_far_combined
sub_139,cb3,schema_4_2,3,18.85228540935803,4.762464666555356,4,all,near_far_combined
sub_139,cb3,schema_4_2,4,26.29008893036842,32.526285912019375,4,all,near_far_combined
sub_139,cb3,schema_4_2,5,41.678609190112866,28.518029268257894,4,all,near_far_combined
sub_139,cb3,schema_4_2,6,44.106002142950956,32.484952045462606,4,all,near_far_combined
sub_139,cb3,schema_4_2,7,24.253959138307835,3.4755153649492825,4,all,near_far_combined
sub_139,cb3,schema_4_2,8,30.574088367986178,26.66395811946893,4,all,near_far_combined
sub_139,cb3,schema_4_4,1,191.04406165296945,63.05367712568706,4,all,near_far_combined
sub_139,cb3,schema_4_4,2,53.680877582021765,49.51189898355205,4,all,near_far_combined
sub_139,cb3,schema_4_4,3,36.97178925923589,24.768954109821504,4,all,near_far_combined
sub_139,cb3,schema_4_4,4,53.00733965235744,42.91685882074089,4,all,near_far_combined
sub_139,cb3,schema_4_4,5,28.25346922705671,17.56718197012051,4,all,near_far_combined
sub_139,cb3,schema_4_4,6,26.040682820656276,23.754530252134373,4,all,near_far_combined
sub_139,cb3,schema_4_4,7,32.729608279020425,3.509253248743375,4,all,near_far_combined
